system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.8346354166666667,7.078124999999999,9.214322916666669,91.0166666666667,-113.16015624999986,2016.728124999999,-8736.001302083332,67503.425,-396403.65494791674,1.8346354166666667,-3.5411371719894853,-5.807100004457329,-6.360958629465581,-6.461182495002966
linear_4,mix,21504,qasm simulator,1.0,1.875,7.1953125,9.082812500000001,93.50937500000003,-123.6197916666668,2094.7421874999995,-9187.266145833337,70486.42708333337,-415145.6229166665,1.875,-3.7295855344727213,-5.826281570169556,-6.393297543461804,-6.466527085572535
linear_4,mix,21504,qasm simulator,1.0,1.7630208333333335,6.916666666666666,8.518229166666673,89.8125,-122.43489583333331,2024.2291666666665,-8940.971354166662,68350.37500000003,-403291.29947916674,1.7630208333333335,-3.457727579539248,-5.8015963027195,-6.348347510210607,-6.459407841914592
linear_4,mix,21504,qasm simulator,1.0,1.8658854166666663,6.9765625,10.199739583333324,87.065625,-82.92057291666688,1851.100520833334,-7625.495052083331,60654.581250000054,-351911.19036458357,1.8658854166666663,-3.343061540128134,-5.803497959425929,-6.355054797296027,-6.460435593725787
linear_4,mix,21504,qasm simulator,1.0,1.7526041666666667,6.809895833333332,10.393749999999997,74.37187499999999,-3.9921874999999454,1206.5359375,-3392.7218749999915,31677.618749999947,-162533.2453124999,1.7526041666666667,-2.9584229751285815,-4.878626254845863,-6.191368363486628,-6.458572127516795
linear_4,mix,21504,qasm simulator,1.0,1.78515625,6.950520833333334,10.186197916666664,79.27187499999997,-30.83984374999995,1416.2182291666659,-4724.080468750006,40676.077083333395,-220754.02317708312,1.78515625,-3.13965239941473,-5.150484806913729,-6.265070272711078,-6.4600602228367965
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.9335937499999998,6.58333333333333,12.288281249999992,74.19791666666666,-8.22786458333353,1379.6645833333357,-4692.502343750002,41909.37083333334,-232254.9893229169,1.9335937500000002,-2.702294311019697,-5.761926629227009,-6.313279090114249,-6.4559489218507435
linear_4,mix,21504,qasm simulator,1.0,1.8671875,6.786458333333335,11.266145833333328,77.09375000000001,-17.66406250000005,1392.0552083333341,-4618.623437499995,40755.204166666656,-222444.71197916678,1.8671875,-2.9746451883370235,-5.382884077791874,-6.299471824887501,-6.461546234084244
linear_4,mix,21504,qasm simulator,1.0,1.7890625,6.726562500000002,10.197395833333331,80.23020833333331,-53.06510416666686,1591.1734374999996,-6056.9609374999945,49836.85208333334,-282711.0859374999,1.7890625,-3.0401364554229344,-5.572482056493843,-6.299573443368121,-6.456862567943973
linear_4,mix,21504,qasm simulator,1.0,1.8294270833333335,6.674479166666666,11.048697916666663,74.2489583333333,-12.123697916666679,1310.2067708333325,-4216.371093749999,37702.23125,-203847.5768229168,1.8294270833333335,-2.8844795326959956,-5.280445960680112,-6.230081293070148,-6.455697384123186
linear_4,mix,21504,qasm simulator,1.0,1.8671875000000002,7.078125,10.751562499999999,80.19791666666661,-25.122395833333123,1418.0927083333343,-4638.354687499998,40475.69583333327,-218645.41197916638,1.8671875000000002,-3.254640977857412,-5.173390698701773,-6.3289360592007835,-6.4694709059494775
linear_4,mix,21504,qasm simulator,1.0,1.7213541666666667,6.893229166666666,9.14322916666667,82.42187499999999,-63.60156249999971,1599.940104166666,-6026.367187499993,48876.30208333328,-274881.8411458328,1.7213541666666667,-3.2108934315138544,-5.320683058890719,-6.292522031856599,-6.459230052828778
linear_4,mix,21504,qasm simulator,1.0,1.8333333333333335,6.854166666666664,10.524479166666667,81.56250000000003,-51.20312500000017,1608.8291666666655,-6076.520312500004,50222.65833333334,-284338.5645833333,1.8333333333333335,-3.1225996708249544,-5.57655197768175,-6.308514129107925,-6.458127662332497
linear_4,mix,21504,qasm simulator,1.0,1.8333333333333333,6.958333333333332,10.043749999999996,84.19999999999997,-66.18749999999993,1695.4749999999985,-6607.943750000005,53508.19999999998,-305136.9749999999,1.8333333333333333,-3.2897412518373295,-5.5680818604295705,-6.331140224832772,-6.461161694554853
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.8020833333333333,6.986979166666663,8.878645833333335,91.63854166666664,-126.94270833333339,2097.9213541666672,-9365.6953125,71573.86874999997,-423915.14583333355,1.8020833333333337,-3.500129388642294,-5.904689080903468,-6.362160991660163,-6.459445737225735
linear_4,mix,21504,qasm simulator,1.0,1.7890625,6.960937500000001,9.672395833333335,84.54479166666667,-71.77343749999977,1710.855729166668,-6730.8192708333345,54082.16458333333,-308939.2359374999,1.7890625,-3.2717025936199673,-5.52797242457406,-6.308569226639138,-6.4585512835678935
linear_4,mix,21504,qasm simulator,1.0,1.7552083333333335,6.825520833333332,9.091666666666672,83.83229166666666,-82.5052083333333,1737.482812500001,-7051.0312499999945,55770.27291666666,-321260.51562500023,1.7552083333333335,-3.271532441245389,-5.5639781883390445,-6.311994022414846,-6.458826170155001
