system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.6315104166666665,7.0234375,8.052343750000002,84.17604166666676,-80.77473958333346,1644.6036458333344,-6350.82890625001,50201.95208333338,-283298.58932291705,1.6315104166666665,-3.297421583978468,-5.198476158960486,-6.2252789652743346,-6.455197138098457
linear_4,mix,21504,qasm simulator,1.0,1.5481770833333333,6.651041666666666,8.836197916666658,71.34166666666663,-10.634114583333474,1114.9843749999995,-3010.4085937500004,27807.79166666668,-138824.66640625,1.5481770833333333,-2.8572291624603934,-4.6082739931107,-5.919796225917315,-6.4412301673949734
linear_4,mix,21504,qasm simulator,1.0,1.6471354166666665,7.229166666666663,7.903906249999996,88.33958333333331,-95.28515624999994,1766.735416666666,-7017.390885416663,54740.720833333326,-311404.1174479165,1.6471354166666665,-3.4241554432626695,-5.246668910972201,-6.253276460046973,-6.456618139001426
linear_4,mix,21504,qasm simulator,1.0,1.56640625,7.299479166666667,6.3903645833333265,95.078125,-147.76692708333354,2081.5817708333343,-9130.78463541667,68195.68958333333,-399090.5085937501,1.56640625,-3.5536550462231804,-5.418242317056174,-6.286606263501541,-6.457400444384962
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.6002604166666665,6.898437499999997,8.115364583333337,82.48854166666663,-78.70703124999991,1625.3619791666652,-6324.691927083333,50048.17708333336,-283447.3976562501,1.600260416666667,-3.181469781760495,-5.243766407340633,-6.19849085882794,-6.453196707698234
linear_4,mix,21504,qasm simulator,1.0,1.5234375,7.234374999999997,5.900520833333333,92.70208333333328,-139.51822916666683,1966.0781249999975,-8419.807812500003,62902.77083333332,-364728.77656250005,1.5234375,-3.536621965852646,-5.269120777512633,-6.279723035160199,-6.457890092283651
linear_4,mix,21504,qasm simulator,1.0,1.5911458333333335,7.140625,6.42552083333333,94.0604166666667,-154.7526041666668,2123.9760416666663,-9567.393229166666,71104.50416666667,-419862.3463541664,1.5911458333333335,-3.557364295926241,-5.538699214938202,-6.299749598544986,-6.457600011065404
linear_4,mix,21504,qasm simulator,1.0,1.7096354166666667,7.164062499999998,9.16380208333333,84.04895833333335,-59.59244791666678,1576.2421874999998,-5723.013281250004,46792.36458333333,-259631.91953125002,1.7096354166666667,-3.2858297351250956,-5.161171712297178,-6.224474690397626,-6.455394887617283
linear_4,mix,21504,qasm simulator,1.0,1.6588541666666667,7.072916666666666,9.126041666666666,80.8875,-43.28385416666665,1437.0729166666677,-4840.733333333331,40721.29166666664,-220273.7515624999,1.6588541666666667,-3.1590362537287078,-4.988521506111627,-6.158732630299368,-6.452451800564626
linear_4,mix,21504,qasm simulator,1.0,1.5885416666666665,6.914062499999999,8.630729166666665,76.09687499999998,-28.250000000000135,1252.5901041666662,-3775.5953125,32909.10208333335,-170525.2802083332,1.5885416666666665,-3.0673717920342813,-4.720395933560605,-6.029894336169074,-6.447936042815077
linear_4,mix,21504,qasm simulator,1.0,1.5989583333333333,6.880208333333335,8.265104166666667,79.76041666666667,-58.31250000000008,1470.153125000001,-5268.913020833331,42911.33750000001,-236450.08229166685,1.5989583333333333,-3.143461392653306,-5.039588296862724,-6.161141642252431,-6.452287456250636
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.4999999999999998,7.104166666666668,6.157291666666667,87.12499999999997,-110.19791666666671,1731.7041666666669,-6955.673958333328,52946.61666666669,-300583.51250000024,1.5,-3.41453949930433,-5.081174977596478,-6.222269531224551,-6.455953769982317
linear_4,mix,21504,qasm simulator,1.0,1.6354166666666667,7.114583333333333,6.8078125,92.00416666666663,-140.69270833333348,2032.0895833333343,-8970.320312500002,67216.15833333337,-394692.22916666674,1.6354166666666667,-3.5748537562274816,-5.496512764538702,-6.3053449798505135,-6.458569610903381
linear_4,mix,21504,qasm simulator,1.0,1.6197916666666665,7.111979166666669,6.412500000000004,94.66770833333335,-162.86979166666657,2182.271354166667,-10002.83125,74023.36041666669,-439509.2427083336,1.6197916666666665,-3.6151155224105276,-5.615156215687348,-6.3155162710489785,-6.458278734651671
