system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.671875,7.1640625,6.83984375,96.84375,-164.7109375,2251.6953125,-10334.76171875,76773.375,-456366.59375,1.671875,-3.666250677139689,-5.697441858975338,-6.354358401831085,-6.460558007788643
linear_4,mix,21504,qasm simulator,1.0,1.734375,6.7421875,9.21875,79.5625,-58.03125,1539.0859375,-5776.015625,47063.1875,-264693.984375,1.734375,-3.1600443552878184,-5.340570190973434,-6.277998700885478,-6.458924722376846
linear_4,mix,21504,qasm simulator,1.0,1.80078125,6.68359375,10.69921875,79.2109375,-46.41796875,1575.67578125,-5979.01953125,49670.171875,-282166.07421875,1.80078125,-2.9183200536788245,-5.6687384762515745,-6.298007114692901,-6.454649370450513
linear_4,mix,21504,qasm simulator,1.0,1.677734375,7.22265625,6.400390625,103.3203125,-206.908203125,2574.48046875,-12453.435546875,91095.390625,-549788.869140625,1.677734375,-3.7821261182176804,-5.927059249343094,-6.378754126243351,-6.460370858769858
linear_4,mix,21504,qasm simulator,1.0,1.8671875,6.9921875,9.47265625,88.46875,-103.546875,1941.5859375,-8333.22265625,64791.0,-379783.5859375,1.8671875,-3.5378456366566575,-5.823871544656574,-6.359825300440361,-6.4620056643301576
linear_4,mix,21504,qasm simulator,1.0,1.939453125,6.7890625,11.794921875,78.6875,-28.380859375,1515.9765625,-5477.619140625,46970.6875,-263862.201171875,1.939453125,-3.004988836898422,-5.732953349801777,-6.324739896214458,-6.459104001823415
linear_4,mix,21504,qasm simulator,1.0,1.837890625,7.33984375,8.763671875,93.4921875,-113.060546875,1994.58203125,-8389.759765625,64844.734375,-376540.458984375,1.837890625,-3.7409461171580958,-5.575986345351961,-6.425442041508461,-6.475066447330125
linear_4,mix,21504,qasm simulator,1.0,1.84765625,6.7578125,11.33984375,72.125,13.41015625,1131.9140625,-2913.62890625,29006.6875,-145677.21484375,1.84765625,-2.8954600026795188,-4.911254654470277,-6.240420192356868,-6.469220765592288
linear_4,mix,21504,qasm simulator,1.0,1.71875,6.92578125,9.24609375,82.5859375,-60.3046875,1587.41796875,-5897.62109375,48114.859375,-269452.390625,1.71875,-3.196000010870084,-5.293301530743086,-6.289538577397906,-6.458826849081411
linear_4,mix,21504,qasm simulator,1.0,1.759765625,7.171875,7.716796875,96.9375,-158.154296875,2270.765625,-10423.197265625,78027.125,-464625.255859375,1.759765625,-3.7084157632386896,-5.828487690272113,-6.372927772457485,-6.46167129270161
linear_4,mix,21504,qasm simulator,1.0,1.8203125,7.0546875,10.38671875,83.1875,-46.859375,1578.9921875,-5706.13671875,47669.5625,-265647.6640625,1.8203125,-3.2189349234442024,-5.372725897203249,-6.307040942526568,-6.460022937756728
linear_4,mix,21504,qasm simulator,1.0,1.818359375,6.8828125,8.650390625,89.046875,-121.751953125,2015.2734375,-8941.544921875,68322.84375,-403805.884765625,1.818359375,-3.563585399909005,-5.853903100522764,-6.366548843145791,-6.462648004156494
linear_4,mix,21504,qasm simulator,1.0,1.880859375,6.90234375,11.552734375,79.4609375,-23.291015625,1473.58203125,-5066.306640625,44114.921875,-243616.400390625,1.880859375,-2.995715238742199,-5.49039706236846,-6.291743293849678,-6.45728930637906
linear_4,mix,21504,qasm simulator,1.0,1.845703125,6.75390625,11.076171875,74.4453125,-5.630859375,1266.19921875,-3837.150390625,35152.640625,-186186.857421875,1.845703125,-2.957685076896522,-5.146009067182178,-6.26275866167628,-6.4635181628640535
linear_4,mix,21504,qasm simulator,1.0,1.810546875,6.63671875,10.423828125,80.5078125,-61.197265625,1669.67578125,-6659.740234375,54110.453125,-311745.142578125,1.810546875,-2.9849936140808326,-5.807921478088025,-6.329854036014445,-6.4562065449479284
linear_4,mix,21504,qasm simulator,1.0,1.740234375,6.48828125,10.685546875,70.5078125,1.240234375,1168.58984375,-3370.126953125,31673.515625,-165176.697265625,1.740234375,-2.6952989426515606,-5.039412221606056,-6.15271041232335,-6.451123392378634
