system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,469152,qasm simulator,1.0,2.227129337539432,12.884858044164039,30.635646687697182,263.255520504731,184.30961310208636,8390.18883342935,-25724.81136714765,445633.3403439987,-3067249.2443654356,33480532.348335654,-294258226.2959234,2.227129337539432,-3.3925749018543865,-6.401063818481942,-8.47559434325627,-9.446171199943503,-9.729389393459456
linear_6,mix,469152,qasm simulator,1.0,2.157728706624605,12.68769716088329,29.184542586750776,261.10094637224,100.98443021350835,8893.55086406049,-33622.94431958528,519152.84523481893,-3888874.731437999,41704137.48742362,-379647510.0217468,2.157728706624605,-3.382402448453226,-6.642524335578379,-8.785380551352207,-9.60195402253742,-9.80857039353822
linear_6,mix,469152,qasm simulator,1.0,2.284700315457413,12.875394321766565,33.44085173501585,252.97160883280804,361.65617285621914,7186.600242347077,-12180.412553083914,331098.2967952311,-1926702.2505784035,23012666.950911764,-192880506.1714593,2.284700315457413,-3.164025572492038,-5.897034473507404,-8.13168041527899,-9.438914872429313,-9.707198340920279
linear_6,mix,469152,qasm simulator,1.0,2.2074132492113563,12.277602523659308,34.44085173501571,214.47003154574145,574.2394644444735,4519.8987276901935,8515.47338281066,120686.85451049944,-59228.66654167491,4902936.288634444,-23069212.408946805,2.2074132492113563,-2.7193138016720186,-4.411598947346523,-5.952938994645301,-9.130744012456422,-9.701472585499483
linear_6,mix,469152,qasm simulator,1.0,2.2152996845425865,12.886435331230285,29.04968454258677,269.46687697160905,72.58765225671496,9230.329301736438,-34909.53047277977,528208.3885531734,-3881301.695550857,41188637.06319983,-369100717.83924663,2.2152996845425865,-3.5389454782336367,-6.677818493448333,-8.658044637406377,-9.475218107503268,-9.756297758487111
linear_6,mix,469152,qasm simulator,1.0,2.195583596214511,13.242902208201906,31.35015772870661,263.5488958990538,279.3168790024528,7704.986951967324,-16438.445226694494,359480.20675422915,-2136583.187992264,24280230.699075002,-199914480.7289374,2.195583596214511,-3.4242363781673486,-5.927804792279989,-8.099323961160044,-9.159167670809826,-9.563135987558034
linear_6,mix,469152,qasm simulator,1.0,2.0820189274447944,13.51577287066245,23.619873817034744,314.35962145110454,-310.21382958078937,12620.620903278263,-64972.88111076524,799230.1404916241,-6346471.5598468995,63847105.443143114,-579569454.9181436,2.0820189274447944,-4.067357705511815,-7.21788968153383,-8.76406643398252,-9.400115540434882,-9.777973712274443
linear_6,mix,469152,qasm simulator,1.0,2.1687697160883275,13.283911671924297,27.717665615141954,273.97791798107215,115.99223090218837,8212.360468387309,-20825.41076030196,354683.2027381762,-1931927.9628980416,19869305.765621383,-143166088.91852573,2.1687697160883275,-3.746571441496166,-6.170877371765457,-7.519302958671592,-8.200159861288977,-8.49325470687271
linear_6,mix,469152,qasm simulator,1.0,2.30205047318612,12.725552050473187,34.582807570977906,237.40378548895933,495.83186999905143,5628.317091112561,3015.595547718083,168327.62432687683,-279852.38233115495,5967926.38742433,-19818608.432005707,2.30205047318612,-2.99255728808113,-5.194822730964907,-6.53983457889319,-7.000228970399688,-15.797248862019897
linear_6,mix,469152,qasm simulator,1.0,2.3194006309148265,12.692429022082035,35.552839116719255,235.7854889589903,498.36518031617817,6046.796568078085,-2894.5892145007406,252574.1793313476,-1262281.7332006784,17277543.612248786,-142873271.28733808,2.3194006309148265,-2.8877187467019216,-5.313720126035889,-8.086110895630338,-9.71559790571376,-9.87551413249938
linear_6,mix,469152,qasm simulator,1.0,2.1482649842271293,12.607255520504728,29.818611987381637,246.5047318611988,282.24236516339283,6719.811475960594,-9481.01205492599,258976.8773582209,-1141555.0206042838,13140866.995482184,-85301678.7586304,2.1482649842271293,-3.278744585556618,-5.787946298485732,-7.2581748622487225,-7.983596399552016,-8.10147760808783
linear_6,mix,469152,qasm simulator,1.0,2.1593059936908516,12.894321766561525,30.27917981072553,260.2145110410098,193.6119806122283,8266.779847982727,-25506.252807450557,447358.61770432745,-3138196.7463762085,34532164.914396666,-307903532.01849675,2.1593059936908516,-3.3558838610819235,-6.297833385971071,-8.598738404185097,-9.55407880981344,-9.780382069894832
linear_6,mix,469152,qasm simulator,1.0,2.217665615141956,12.735015772870655,29.454258675078865,256.943217665615,140.02742538913282,8260.38528878321,-27084.980687447285,442003.7616619203,-3079215.75743576,33022874.81448537,-289685972.0172974,2.217665615141956,-3.4434138229567686,-6.43856639286245,-8.45201070341815,-9.379440872652655,-9.698175495504413
linear_6,mix,469152,qasm simulator,1.0,2.279968454258675,12.954258675078849,31.83359621451095,262.8895899053628,210.34825437872206,8422.5202958811,-25958.49937307166,457670.2496456053,-3208552.4690681505,35319167.90488308,-314676336.0410268,2.279968454258675,-3.3590587455859056,-6.442981678241743,-8.625460323516982,-9.552227993252774,-9.783469785978085
linear_6,mix,469152,qasm simulator,1.0,2.280757097791798,12.889589905362774,30.56940063091483,271.6498422712931,49.30022610037886,9954.078341348904,-43771.28310460027,635129.4582902723,-5062478.290045801,53882324.664418034,-502626088.1273324,2.280757097791798,-3.4661133680267913,-7.055776684777161,-9.143583948359577,-9.71965450333414,-9.862132573199911
linear_6,mix,469152,qasm simulator,1.0,2.205047318611987,12.747634069400636,32.02208201892741,240.76025236593043,394.28107300650186,6042.337124237853,-2603.4624000938825,207580.8858576665,-691827.5641136842,9548704.423583725,-55081367.87897395,2.205047318611987,-3.174603597659999,-5.412242675336932,-6.9480417961513945,-7.889402480293386,-8.003594382830618
linear_6,mix,469152,qasm simulator,1.0,2.198738170347003,12.750788643533122,30.488958990536272,256.93690851735056,174.14407693731084,8500.768906760284,-29924.80995834528,499507.28643292474,-3765084.1609073607,41463297.92047546,-383443626.4870862,2.198738170347003,-3.3226039421941396,-6.462406828652572,-8.958985166519625,-9.794370040779004,-9.895082642086585
