system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_4,mix,471600,qasm simulator,1.0,2.228706624605678,12.793901156677178,31.311777076761306,251.74237644584642,281.89058186094195,7160.3902883318715,-13435.933238540882,310474.28539946093,-1678902.4242954024,18973621.475371953,-145944867.79955354,2.228706624605678,-3.2895625779462914,-5.985981344615841,-7.74055738049153,-8.764890470076857,-9.252535157097341
linear_4,mix,471600,qasm simulator,1.0,2.121451104100947,12.89064143007361,27.388538380651973,273.5173501577285,5.415624206826103,9719.40270000701,-40358.577039293225,579592.4519961993,-4408697.187040455,46397728.269992076,-421497029.5030831,2.121451104100947,-3.586403626785997,-6.736724146387994,-8.778367676604145,-9.52688458517903,-9.785683251228157
linear_4,mix,471600,qasm simulator,1.0,2.1855941114616195,13.006309148264974,29.286540483701387,270.6067297581493,135.53681890465387,8466.306981329824,-23371.962867709775,390653.91840525036,-2265900.482039462,23251868.70387046,-174213375.33118793,2.1855941114616195,-3.522748248277129,-6.401584540599471,-7.824926656134815,-8.33556462617779,-8.720539125194263
linear_4,mix,471600,qasm simulator,1.0,2.2444794952681395,12.954784437434292,30.73659305993692,256.2239747634072,262.0657099345795,7277.337621159889,-13185.629599988888,302299.491196143,-1512846.3518380276,16860988.16997987,-119762545.89569497,2.2444794952681395,-3.4300298910039,-5.959345918578451,-7.550756930038303,-8.31211606969446,-8.658296238312541
linear_4,mix,471600,qasm simulator,1.0,2.2492113564668768,12.88433228180862,29.83806519453206,262.33753943217647,137.17844840535835,8508.417206673805,-28214.920182540638,457909.93245320517,-3193178.5647274884,34184656.99828392,-299280019.20555615,2.2492113564668768,-3.5005089129344804,-6.47646445548223,-8.482031832467177,-9.34997065499664,-9.693739133109801
linear_4,mix,471600,qasm simulator,1.0,2.116193480546793,13.475289169295479,24.917455310199795,311.5657202944269,-252.5192693198249,12330.792090485227,-61469.18937890996,774632.6683927324,-6107059.635129848,61938532.73842296,-562334260.1494119,2.116193480546793,-3.9896973437493157,-7.206455575757884,-8.756593020260437,-9.435637968467482,-9.78030555140934
linear_4,mix,471600,qasm simulator,1.0,2.1724500525762354,12.56992639327024,32.1577287066246,238.84437434279687,342.6389955090055,6957.594456789972,-16003.29263984507,372645.3784614126,-2611572.403982327,30820765.803763885,-284822964.26146257,2.1724500525762354,-3.0560751749992408,-5.795686222378913,-8.94509592277115,-10.024822257846662,-10.047837463551435
linear_4,mix,471600,qasm simulator,1.0,2.139327024185068,12.58254468980021,29.178233438485808,251.42902208201897,155.79449943797945,8137.53546550545,-28062.695383305756,463987.8979422463,-3442271.049854748,37662594.591572784,-345311833.88376653,2.139327024185068,-3.32273918729937,-6.3741363238980355,-8.783882331274832,-9.72227414176275,-9.859927659733497
linear_4,mix,471600,qasm simulator,1.0,2.1577287066246056,12.262881177707682,31.54258675078864,226.1125131440583,371.96555350085214,5970.390744740809,-7442.792713227321,258860.32752145757,-1422581.023951384,17554544.42647932,-145489825.5766014,2.1577287066246056,-2.972409720356084,-5.493115508015185,-7.98867894336853,-9.420896458238863,-9.702952938662397
linear_4,mix,471600,qasm simulator,1.0,2.1855941114616195,12.553101997896954,33.28969505783383,229.11987381703517,484.12920545135194,5345.958329232581,3120.882863773206,160481.13355687665,-285560.5649044589,5994078.794579814,-23133679.848648477,2.1855941114616195,-2.9477006290522247,-4.997498073987485,-6.5748556753507685,-7.248339327964695,-24.33922967032076
