system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.5859375,7.27734375,6.390625,96.1796875,-157.7890625,2160.92578125,-9690.046875,72014.734375,-424481.9765625,1.5859375,-3.5879647442289198,-5.511330546376764,-6.301196882078283,-6.457774355547079
linear_4,mix,21504,qasm simulator,1.0,1.73828125,6.984375,9.0546875,84.609375,-81.22265625,1724.28125,-6904.125,54689.40625,-313505.18359375,1.73828125,-3.3031071970896053,-5.461641347234265,-6.268170170338563,-6.456041734816733
linear_4,mix,21504,qasm simulator,1.0,1.515625,6.63671875,8.359375,72.9765625,-26.640625,1207.48828125,-3660.953125,31933.390625,-166027.296875,1.515625,-2.891832273080741,-4.7334775295020926,-5.98815267950445,-6.4440254931679295
linear_4,mix,21504,qasm simulator,1.0,1.615234375,7.046875,8.650390625,80.734375,-47.501953125,1430.96875,-4834.748046875,40324.90625,-217803.744140625,1.615234375,-3.160158873712475,-4.938328812143357,-6.144527700316756,-6.451982842667793
linear_4,mix,21504,qasm simulator,1.0,1.546875,7.44921875,5.76953125,101.0234375,-181.2265625,2321.59765625,-10635.44140625,78173.796875,-463228.625,1.546875,-3.656491368849242,-5.534726916240807,-6.310601923149871,-6.458114787524665
linear_4,mix,21504,qasm simulator,1.0,1.640625,7.0390625,7.6796875,89.765625,-122.96875,1961.8046875,-8506.1796875,64738.28125,-378960.328125,1.640625,-3.3940260459223315,-5.55367457064365,-6.282135701110128,-6.456229357974117
linear_4,mix,21504,qasm simulator,1.0,1.662109375,7.34765625,8.564453125,85.9765625,-61.314453125,1558.26171875,-5453.099609375,44595.078125,-243269.416015625,1.662109375,-3.3690950141525553,-4.9787741388928595,-6.232099243542731,-6.457160746574105
linear_4,mix,21504,qasm simulator,1.0,1.724609375,6.921875,9.970703125,75.46875,-12.736328125,1235.921875,-3600.552734375,32688.0625,-169063.634765625,1.724609375,-3.049687196492388,-4.834732189920676,-6.111891712424177,-6.452132719695733
linear_4,mix,21504,qasm simulator,1.0,1.474609375,7.03125,6.521484375,85.078125,-94.853515625,1643.203125,-6353.962890625,49183.46875,-275973.119140625,1.474609375,-3.2867172258542,-5.02609779529217,-6.186354620399939,-6.453692664287514
linear_4,mix,21504,qasm simulator,1.0,1.580078125,6.84375,7.689453125,81.953125,-81.310546875,1607.640625,-6251.732421875,49210.71875,-278212.388671875,1.580078125,-3.2068791725772785,-5.190652698630392,-6.204946556016408,-6.453760713965638
linear_4,mix,21504,qasm simulator,1.0,1.54296875,6.5625,8.81640625,72.203125,-23.33203125,1214.671875,-3748.02734375,32863.96875,-172804.64453125,1.54296875,-2.8155222370291213,-4.833467153701171,-6.01629723837525,-6.44424556418026
linear_4,mix,21504,qasm simulator,1.0,1.5859375,7.328125,6.6328125,94.46875,-139.8828125,2037.171875,-8805.2109375,66131.1875,-385341.6015625,1.5859375,-3.558168725890718,-5.3844057547697215,-6.2848878253067735,-6.457547220901148
linear_4,mix,21504,qasm simulator,1.0,1.697265625,7.2109375,9.123046875,84.125,-56.794921875,1553.7109375,-5535.525390625,45495.6875,-250697.787109375,1.697265625,-3.2858064336985118,-5.100878782808982,-6.208580157544384,-6.454863503756151
