system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,474144,qasm simulator,1.0,1.8746056782334386,13.564668769716093,20.860410094637192,329.3974763406939,-383.53469480046596,13494.493227347488,-69035.40577272352,844816.4605624314,-6610502.910012168,66389999.25146332,-597184090.4229101,1.8746056782334386,-4.030976958397087,-7.137044406362508,-8.672403636587319,-9.35218556205908,-9.743940144470153
linear_6,mix,474144,qasm simulator,1.0,1.8840694006309149,13.525236593059933,20.764195583596194,317.1735015772872,-308.8994562220109,12317.090014682108,-59762.82488326606,744972.8460107021,-5738483.866771707,57898850.02017854,-519320517.0716665,1.8840694006309149,-4.0407417696800065,-6.892133849732095,-8.581472299227505,-9.357325456863766,-9.726410490972246
linear_6,mix,474144,qasm simulator,1.0,1.8162460567823344,13.14195583596214,21.314668769716143,292.4700315457408,-133.35301118439867,10144.686893197926,-39318.63303442088,529729.1463369434,-3598543.4889426907,36146219.43305208,-301226731.0983401,1.8162460567823344,-3.8216509142700152,-6.4542141411139795,-8.055124534598658,-8.902666822372394,-9.444270332350651
linear_6,mix,474144,qasm simulator,1.0,1.9353312302839112,12.414826498422714,27.957413249211353,248.73186119873864,244.9444155213857,7312.329795161024,-15163.018428154473,333483.33965081634,-1905583.2576438985,21667752.84104354,-173568804.87573987,1.9353312302839112,-3.1775288726975033,-5.82430293854981,-7.911043578671592,-8.966808219616732,-9.457339792306232
linear_6,mix,474144,qasm simulator,1.0,1.8391167192429023,13.509463722397475,22.19873817034701,305.8485804416404,-93.01339480708594,10169.058043918905,-32988.27723044559,463964.4389368082,-2653971.0343615743,25738747.83594119,-182508173.5916487,1.8391167192429023,-3.873295054049542,-6.368687113673218,-7.550547032168536,-7.961373909074433,-8.055858752498958
linear_6,mix,474144,qasm simulator,1.0,1.9455835962145114,13.151419558359622,25.868296529968465,291.9463722397474,-54.28997705764238,10849.023217861724,-47361.00287625111,667600.3487958927,-5165575.51771035,54472972.83154629,-498925428.1161211,1.9455835962145114,-3.6034529865652165,-6.768715878250138,-8.881300426919475,-9.579611503310142,-9.811840808771663
linear_6,mix,474144,qasm simulator,1.0,1.9164037854889595,12.892744479495276,21.75236593059939,311.94637223974746,-416.07588405285395,13941.649160863666,-81563.02167096829,995232.7565070748,-8484368.136468545,87097804.88615404,-823825015.9142338,1.9164037854889595,-3.838946608012898,-7.529704041727179,-9.238583552989873,-9.697887875707462,-9.87373291387143
linear_6,mix,474144,qasm simulator,1.0,1.877760252365931,12.340694006309148,24.945583596214494,262.5078864353314,16.011227416117883,9137.024687054969,-35020.02080879166,515433.1263927797,-3719413.2158587836,39027726.843660116,-343938603.58525634,1.877760252365931,-3.3596723644247968,-6.528916045308236,-8.518432598346362,-9.305086602011277,-9.693979375639742
linear_6,mix,474144,qasm simulator,1.0,1.8186119873817033,12.996845425867516,21.473186119873837,299.04416403785535,-231.0432926694776,11431.867365722263,-52799.292848896606,670840.0842665916,-4997572.632126901,50045535.06544209,-437556436.7857182,1.8186119873817033,-3.7743051303154855,-6.868790534260173,-8.479411190666806,-9.129939692576137,-9.651347351587093
linear_6,mix,474144,qasm simulator,1.0,1.8990536277602525,12.75394321766561,28.44479495268136,247.82018927444804,347.18592574617793,6409.463219920631,-4058.757440456504,226708.31650991776,-802426.7073285703,10868965.466111362,-65896929.81844919,1.8990536277602525,-3.2231198222774613,-5.274743293497363,-6.9738450075684435,-8.023756755801399,-8.394484913491324
linear_6,mix,474144,qasm simulator,1.0,1.9518927444794958,13.179810725552041,24.26104100946375,296.48264984227154,-124.37233570845609,11035.779273933245,-48707.29436257748,660017.5800376984,-5013614.527431918,51977322.70229501,-468484830.2194471,1.9518927444794958,-3.751160899976284,-6.782043385817937,-8.65974547112841,-9.45306713294155,-9.760021377455349
linear_6,mix,474144,qasm simulator,1.0,1.9014195583596212,11.899053627760253,32.74842271293371,195.9274447949529,781.9658743464754,1979.7998877393327,38616.70059525121,-201081.7820177019,3450614.238090813,-31732129.01457187,360160964.869083,1.9014195583596212,-2.5431186145787597,-3.048573013309124,-14.275442088778485,-10.626227524022507,-10.168139243855588
linear_6,mix,474144,qasm simulator,1.0,1.8367507886435328,12.804416403785497,22.13958990536279,301.54258675078876,-296.2614336767339,12643.100356145773,-67735.46105130414,853101.3312699902,-7029077.905432024,72361695.48254634,-675061406.5245799,1.8367507886435328,-3.6895047756766415,-7.24506196053551,-9.052790538059213,-9.620363195148798,-9.84029082685955
linear_6,mix,474144,qasm simulator,1.0,1.9495268138801263,12.681388012618296,26.242902208201887,270.6466876971608,36.04753479958599,9458.660888918288,-36316.600638268086,543294.3336843295,-3975931.066382329,42108042.63935533,-375513963.33374095,1.9495268138801263,-3.4293777533489163,-6.541489352136517,-8.650467491981335,-9.407925135363225,-9.736056314013943
linear_6,mix,474144,qasm simulator,0.9999999999999999,1.9305993690851735,12.236593059936904,27.479495268138827,243.86435331230282,233.1751693101855,7001.201297615793,-12419.202769260159,283678.8939033599,-1325962.7001664322,14552760.584989473,-94296151.90277825,1.930599369085174,-3.151792962366001,-5.834180343494536,-7.443467609502289,-7.857770947873542,-7.8717303412920785
linear_6,mix,474144,qasm simulator,1.0,1.9723974763406942,13.173501577287068,24.213722397476303,306.4132492113567,-223.3449394454129,12303.114425007137,-61559.61128477209,795735.2121432709,-6378764.122866259,65784191.356096365,-606536380.1639233,1.9723974763406942,-3.7775143572927705,-7.138096332053546,-8.929013375413756,-9.560290045033913,-9.81458500896033
linear_6,mix,474144,qasm simulator,1.0,1.9929022082018926,12.626182965299684,30.44716088328071,232.485804416404,520.0215801548625,4563.7181298547375,16050.228646695032,11421.279285944242,1479440.758754368,-13021811.491792664,181967911.60150266,1.9929022082018926,-3.086240651714598,-4.548726918366757,-4.5698563918442945,-11.81215626225789,-10.35344678669117
linear_6,mix,474144,qasm simulator,1.0,1.9613564668769718,12.881703470031555,24.93296529968458,287.89905362776,-91.14802122167892,10729.044500574786,-46918.515203355884,643781.3037009254,-4881444.31185858,50693841.62017577,-456173115.1951584,1.9613564668769718,-3.6176114549672582,-6.825270984844076,-8.69382738573544,-9.425000166613696,-9.75218024740765
linear_6,mix,474144,qasm simulator,1.0,1.7594637223974763,12.705047318611982,22.010252365930633,281.3501577287061,-116.51449890803403,10183.31845683232,-42493.47150184206,574521.4813865413,-4143644.5887777335,42211291.87114246,-365873163.96609396,1.7594637223974763,-3.5911683923444944,-6.604599144283528,-8.394049557834553,-9.123870746033912,-9.6220212870415
linear_6,mix,474144,qasm simulator,1.0,1.9936908517350156,12.872239747634067,26.670347003154596,275.6656151419557,72.4485098497724,9108.259025341964,-29155.658797879216,460347.47324788803,-2966779.552993659,31038813.294997755,-254937673.58208635,1.9936908517350156,-3.5000592578676035,-6.389394056308536,-8.11645620021731,-8.885474405455282,-9.43894273452753
linear_6,mix,474144,qasm simulator,1.0,1.9164037854889588,12.925867507886432,25.45425867507886,273.86119873817063,65.1445214091893,8893.002225849823,-27648.033160530358,439872.8720434145,-2782647.037671807,29148960.415956102,-237064415.21691978,1.9164037854889588,-3.538808132293113,-6.238575227104578,-8.02593907773943,-8.844530707822056,-9.39321032570985
linear_6,mix,474144,qasm simulator,1.0,1.9282334384858042,12.722397476340682,27.295741324921142,259.53627760252334,222.6296739538062,7495.2382877550035,-13862.743312155786,311606.3941325406,-1554672.2798047233,17500280.570921205,-125348612.05267091,1.9282334384858042,-3.332785680082728,-5.807808624240442,-7.4682079268819885,-8.365148079789233,-8.850307134718074
